drug_name,target
loxapine,oxybutynin
haloperidol,aripiprazole
dicyclomine,quetiapine
olanzapine,tropicamide
ipratropium,aripiprazole
haloperidol,tiotropium
oxybutynin,tiotropium
olanzapine,tiotropium
chlorpromazine,maprotiline
ipratropium,tiotropium
nicardipine,solifenacin
ziprasidone,pancuronium
trospium,scopolamine
nicardipine,umeclidinium
disopyramide,clozapine
nicardipine,aclidinium
loxapine,fesoterodine
clozapine,fesoterodine
trihexyphenidyl,chlorpromazine
loxapine,haloperidol
nicardipine,homatropine
disopyramide,doxepin
trihexyphenidyl,quetiapine
nicardipine,dicyclomine
oxybutynin,desipramine
desipramine,aripiprazole
tramadol,atropine
olanzapine,desipramine
haloperidol,mivacurium
oxybutynin,mivacurium
clozapine,loxapine
promethazine,desipramine
imipramine,oxybutynin
ipratropium,mivacurium
chlorpromazine,tropicamide
tropicamide,tolterodine
tolterodine,solifenacin
darifenacin,aripiprazole
darifenacin,tropicamide
tolterodine,umeclidinium
scopolamine,aripiprazole
darifenacin,tiotropium
tolterodine,aclidinium
imipramine,fesoterodine
disopyramide,quetiapine
imipramine,haloperidol
dicyclomine,fesoterodine
tolterodine,homatropine
trospium,doxepin
chlorpromazine,desipramine
nicardipine,maprotiline
cyproheptadine,promethazine
olanzapine,chlorpromazine
trospium,ziprasidone
ziprasidone,clozapine
loxapine,solifenacin
solifenacin,aclidinium
loxapine,umeclidinium
clozapine,umeclidinium
ziprasidone,doxepin
promethazine,quetiapine
darifenacin,mivacurium
clozapine,atropine
clozapine,aclidinium
trihexyphenidyl,fesoterodine
ipratropium,clozapine
loxapine,homatropine
clozapine,homatropine
imipramine,nicardipine
disopyramide,oxybutynin
maprotiline,pancuronium
clozapine,trihexyphenidyl
tropicamide,pancuronium
loxapine,dicyclomine
tramadol,cyproheptadine
nicardipine,tropicamide
trospium,quetiapine
doxepin,pancuronium
imipramine,solifenacin
disopyramide,fesoterodine
tramadol,aripiprazole
imipramine,umeclidinium
dicyclomine,solifenacin
disopyramide,haloperidol
quetiapine,aclidinium
tramadol,olanzapine
dicyclomine,umeclidinium
dicyclomine,aclidinium
atropine,aripiprazole
cyproheptadine,nicardipine
imipramine,homatropine
tiotropium,fesoterodine
olanzapine,imipramine
dicyclomine,homatropine
nicardipine,desipramine
imipramine,dicyclomine
loxapine,maprotiline
trospium,oxybutynin
clozapine,maprotiline
promethazine,fesoterodine
trihexyphenidyl,solifenacin
trihexyphenidyl,umeclidinium
olanzapine,darifenacin
trihexyphenidyl,aclidinium
ziprasidone,oxybutynin
olanzapine,loxapine
ziprasidone,promethazine
fesoterodine,umeclidinium
trospium,fesoterodine
trihexyphenidyl,homatropine
loxapine,scopolamine
cyproheptadine,tolterodine
fesoterodine,aclidinium
trospium,haloperidol
haloperidol,promethazine
fesoterodine,homatropine
maprotiline,doxepin
clozapine,aripiprazole
loxapine,tropicamide
tropicamide,doxepin
clozapine,tropicamide
ipratropium,promethazine
tolterodine,desipramine
clozapine,tiotropium
imipramine,maprotiline
disopyramide,solifenacin
ziprasidone,haloperidol
disopyramide,umeclidinium
dicyclomine,maprotiline
disopyramide,aclidinium
tiotropium,solifenacin
disopyramide,homatropine
chlorpromazine,darifenacin
tiotropium,umeclidinium
tiotropium,aclidinium
disopyramide,dicyclomine
imipramine,scopolamine
mivacurium,pancuronium
loxapine,desipramine
tiotropium,homatropine
clozapine,desipramine
tramadol,clozapine
quetiapine,aripiprazole
promethazine,umeclidinium
olanzapine,atropine
clozapine,mivacurium
tropicamide,quetiapine
trihexyphenidyl,maprotiline
promethazine,aclidinium
quetiapine,tiotropium
dicyclomine,tropicamide
ziprasidone,nicardipine
cyproheptadine,pancuronium
promethazine,homatropine
dicyclomine,tiotropium
trospium,solifenacin
scopolamine,promethazine
trospium,umeclidinium
haloperidol,nicardipine
trospium,aclidinium
ipratropium,nicardipine
cyproheptadine,scopolamine
trospium,homatropine
ziprasidone,solifenacin
disopyramide,maprotiline
trospium,trihexyphenidyl
quetiapine,mivacurium
imipramine,desipramine
trihexyphenidyl,tropicamide
trospium,dicyclomine
maprotiline,oxybutynin
loxapine,chlorpromazine
chlorpromazine,atropine
dicyclomine,desipramine
maprotiline,promethazine
trihexyphenidyl,tiotropium
dicyclomine,mivacurium
ziprasidone,tolterodine
ziprasidone,dicyclomine
haloperidol,tolterodine
ipratropium,tolterodine
tropicamide,fesoterodine
disopyramide,tropicamide
trihexyphenidyl,desipramine
olanzapine,cyproheptadine
trihexyphenidyl,mivacurium
imipramine,chlorpromazine
trospium,maprotiline
tramadol,oxybutynin
tramadol,promethazine
cyproheptadine,doxepin
imipramine,quetiapine
oxybutynin,aripiprazole
olanzapine,aripiprazole
atropine,oxybutynin
promethazine,aripiprazole
atropine,promethazine
chlorpromazine,doxepin
loxapine,maprotiline
imipramine,desipramine
maprotiline,doxepin
loxapine,imipramine
loxapine,chlorpromazine
loxapine,doxepin
chlorpromazine,desipramine
doxepin,desipramine
maprotiline,desipramine
loxapine,desipramine
imipramine,maprotiline
imipramine,doxepin
chlorpromazine,maprotiline
imipramine,chlorpromazine
imipramine,desipramine
tramadol,chlorpromazine
chlorpromazine,desipramine
disopyramide,desipramine
nicardipine,maprotiline
maprotiline,promethazine
tramadol,imipramine
olanzapine,imipramine
olanzapine,chlorpromazine
nicardipine,desipramine
scopolamine,maprotiline
imipramine,doxepin
chlorpromazine,doxepin
scopolamine,desipramine
disopyramide,doxepin
chlorpromazine,scopolamine
disopyramide,scopolamine
imipramine,scopolamine
tramadol,maprotiline
olanzapine,maprotiline
nicardipine,doxepin
nicardipine,scopolamine
tramadol,desipramine
olanzapine,desipramine
tramadol,disopyramide
imipramine,promethazine
promethazine,desipramine
chlorpromazine,nicardipine
scopolamine,doxepin
disopyramide,nicardipine
imipramine,nicardipine
chlorpromazine,promethazine
disopyramide,promethazine
nicardipine,promethazine
maprotiline,desipramine
tramadol,doxepin
olanzapine,doxepin
tramadol,scopolamine
olanzapine,scopolamine
promethazine,doxepin
disopyramide,olanzapine
scopolamine,promethazine
imipramine,chlorpromazine
disopyramide,imipramine
disopyramide,chlorpromazine
maprotiline,doxepin
tramadol,nicardipine
doxepin,desipramine
olanzapine,nicardipine
tramadol,promethazine
olanzapine,promethazine
imipramine,maprotiline
tramadol,olanzapine
chlorpromazine,maprotiline
disopyramide,maprotiline
ziprasidone,maprotiline
atropine,tropicamide
promethazine,tiotropium
imipramine,tolterodine
loxapine,imipramine
ziprasidone,umeclidinium
clozapine,imipramine
trihexyphenidyl,aripiprazole
darifenacin,quetiapine
atropine,tiotropium
nicardipine,maprotiline
ziprasidone,atropine
scopolamine,fesoterodine
ziprasidone,aclidinium
ziprasidone,clozapine
umeclidinium,homatropine
aripiprazole,tiotropium
loxapine,solifenacin
ziprasidone,homatropine
olanzapine,fesoterodine
ziprasidone,darifenacin
solifenacin,aclidinium
loxapine,umeclidinium
clozapine,umeclidinium
scopolamine,tolterodine
ziprasidone,doxepin
promethazine,quetiapine
ziprasidone,trihexyphenidyl
clozapine,atropine
aclidinium,umeclidinium
clozapine,aclidinium
atropine,quetiapine
nicardipine,doxepin
trihexyphenidyl,fesoterodine
ziprasidone,scopolamine
loxapine,homatropine
olanzapine,tolterodine
clozapine,homatropine
clozapine,darifenacin
loxapine,darifenacin
imipramine,nicardipine
tropicamide,solifenacin
maprotiline,solifenacin
maprotiline,fesoterodine
quetiapine,aripiprazole
clozapine,doxepin
aclidinium,homatropine
clozapine,trihexyphenidyl
atropine,desipramine
tropicamide,umeclidinium
nicardipine,promethazine
trihexyphenidyl,tolterodine
clozapine,scopolamine
tropicamide,aclidinium
nicardipine,tropicamide
darifenacin,nicardipine
maprotiline,tolterodine
doxepin,solifenacin
doxepin,fesoterodine
tropicamide,homatropine
desipramine,solifenacin
desipramine,umeclidinium
desipramine,aclidinium
imipramine,solifenacin
imipramine,umeclidinium
quetiapine,aclidinium
desipramine,homatropine
atropine,nicardipine
nicardipine,quetiapine
atropine,aripiprazole
tolterodine,doxepin
darifenacin,solifenacin
darifenacin,fesoterodine
imipramine,homatropine
ziprasidone,desipramine
imipramine,darifenacin
olanzapine,imipramine
scopolamine,solifenacin
tiotropium,fesoterodine
nicardipine,desipramine
scopolamine,umeclidinium
scopolamine,aclidinium
trihexyphenidyl,imipramine
loxapine,maprotiline
tolterodine,promethazine
olanzapine,solifenacin
clozapine,maprotiline
darifenacin,tolterodine
promethazine,solifenacin
promethazine,fesoterodine
olanzapine,umeclidinium
scopolamine,homatropine
atropine,fesoterodine
loxapine,atropine
loxapine,aclidinium
olanzapine,aclidinium
olanzapine,clozapine
trihexyphenidyl,solifenacin
trihexyphenidyl,umeclidinium
aripiprazole,fesoterodine
olanzapine,homatropine
olanzapine,darifenacin
trihexyphenidyl,aclidinium
tropicamide,maprotiline
olanzapine,loxapine
loxapine,doxepin
atropine,tolterodine
maprotiline,umeclidinium
olanzapine,trihexyphenidyl
ziprasidone,promethazine
ziprasidone,aripiprazole
fesoterodine,umeclidinium
maprotiline,aclidinium
ziprasidone,tropicamide
trihexyphenidyl,homatropine
olanzapine,scopolamine
trihexyphenidyl,darifenacin
loxapine,scopolamine
nicardipine,aripiprazole
tolterodine,quetiapine
ziprasidone,tiotropium
trihexyphenidyl,loxapine
doxepin,umeclidinium
fesoterodine,aclidinium
maprotiline,homatropine
nicardipine,tiotropium
fesoterodine,homatropine
trihexyphenidyl,scopolamine
loxapine,promethazine
maprotiline,doxepin
clozapine,promethazine
clozapine,aripiprazole
loxapine,tropicamide
tropicamide,doxepin
clozapine,tropicamide
tolterodine,desipramine
doxepin,aclidinium
clozapine,tiotropium
imipramine,maprotiline
ziprasidone,quetiapine
nicardipine,fesoterodine
doxepin,homatropine
imipramine,atropine
imipramine,aclidinium
solifenacin,fesoterodine
tropicamide,promethazine
tropicamide,aripiprazole
darifenacin,maprotiline
tiotropium,solifenacin
loxapine,quetiapine
darifenacin,umeclidinium
clozapine,quetiapine
nicardipine,tolterodine
scopolamine,maprotiline
tropicamide,tiotropium
quetiapine,homatropine
imipramine,doxepin
darifenacin,atropine
darifenacin,aclidinium
tiotropium,umeclidinium
tiotropium,aclidinium
imipramine,scopolamine
olanzapine,maprotiline
tolterodine,aripiprazole
darifenacin,homatropine
loxapine,desipramine
tiotropium,homatropine
clozapine,desipramine
atropine,solifenacin
desipramine,tiotropium
darifenacin,doxepin
atropine,promethazine
olanzapine,atropine
tropicamide,quetiapine
atropine,umeclidinium
imipramine,promethazine
tolterodine,tiotropium
trihexyphenidyl,maprotiline
scopolamine,doxepin
promethazine,aclidinium
darifenacin,scopolamine
quetiapine,tiotropium
atropine,aclidinium
aripiprazole,solifenacin
ziprasidone,nicardipine
trihexyphenidyl,atropine
promethazine,homatropine
maprotiline,desipramine
aripiprazole,umeclidinium
atropine,homatropine
olanzapine,doxepin
tropicamide,desipramine
aripiprazole,aclidinium
tolterodine,fesoterodine
promethazine,doxepin
desipramine,quetiapine
ziprasidone,olanzapine
scopolamine,promethazine
quetiapine,fesoterodine
scopolamine,tropicamide
aripiprazole,homatropine
trihexyphenidyl,doxepin
loxapine,nicardipine
atropine,scopolamine
clozapine,nicardipine
scopolamine,tiotropium
doxepin,desipramine
olanzapine,promethazine
loxapine,aripiprazole
olanzapine,tropicamide
loxapine,tiotropium
olanzapine,tiotropium
ziprasidone,solifenacin
ziprasidone,fesoterodine
trihexyphenidyl,promethazine
nicardipine,solifenacin
imipramine,desipramine
trihexyphenidyl,tropicamide
nicardipine,umeclidinium
scopolamine,quetiapine
maprotiline,promethazine
trihexyphenidyl,tiotropium
maprotiline,aripiprazole
nicardipine,aclidinium
solifenacin,umeclidinium
loxapine,fesoterodine
clozapine,solifenacin
ziprasidone,tolterodine
clozapine,fesoterodine
maprotiline,tiotropium
darifenacin,desipramine
olanzapine,quetiapine
ziprasidone,loxapine
nicardipine,homatropine
scopolamine,desipramine
solifenacin,homatropine
doxepin,aripiprazole
trihexyphenidyl,quetiapine
nicardipine,scopolamine
desipramine,aripiprazole
loxapine,tolterodine
clozapine,tolterodine
doxepin,tiotropium
olanzapine,desipramine
atropine,maprotiline
clozapine,loxapine
tropicamide,fesoterodine
maprotiline,quetiapine
promethazine,desipramine
imipramine,aripiprazole
imipramine,tropicamide
promethazine,umeclidinium
trihexyphenidyl,desipramine
imipramine,tiotropium
tropicamide,tolterodine
desipramine,fesoterodine
doxepin,quetiapine
tolterodine,solifenacin
darifenacin,promethazine
darifenacin,aripiprazole
darifenacin,tropicamide
atropine,doxepin
tolterodine,umeclidinium
quetiapine,solifenacin
scopolamine,aripiprazole
darifenacin,tiotropium
tolterodine,aclidinium
quetiapine,umeclidinium
imipramine,fesoterodine
olanzapine,nicardipine
ziprasidone,imipramine
imipramine,quetiapine
tolterodine,homatropine
olanzapine,aripiprazole
promethazine,aripiprazole
trihexyphenidyl,nicardipine
imipramine,desipramine
nicardipine,maprotiline
maprotiline,promethazine
olanzapine,imipramine
nicardipine,desipramine
scopolamine,maprotiline
imipramine,doxepin
scopolamine,desipramine
imipramine,scopolamine
olanzapine,maprotiline
nicardipine,doxepin
nicardipine,scopolamine
olanzapine,desipramine
imipramine,promethazine
promethazine,desipramine
scopolamine,doxepin
imipramine,nicardipine
nicardipine,promethazine
maprotiline,desipramine
olanzapine,doxepin
olanzapine,scopolamine
promethazine,doxepin
scopolamine,promethazine
maprotiline,doxepin
doxepin,desipramine
olanzapine,nicardipine
olanzapine,promethazine
imipramine,maprotiline
ziprasidone,maprotiline
promethazine,tiotropium
imipramine,tolterodine
loxapine,imipramine
ziprasidone,umeclidinium
clozapine,imipramine
trihexyphenidyl,aripiprazole
darifenacin,quetiapine
atropine,tiotropium
nicardipine,maprotiline
ziprasidone,atropine
scopolamine,fesoterodine
ziprasidone,aclidinium
ziprasidone,clozapine
umeclidinium,homatropine
aripiprazole,tiotropium
loxapine,solifenacin
ziprasidone,homatropine
ziprasidone,darifenacin
solifenacin,aclidinium
loxapine,umeclidinium
clozapine,umeclidinium
scopolamine,tolterodine
ziprasidone,doxepin
promethazine,quetiapine
ziprasidone,trihexyphenidyl
clozapine,atropine
aclidinium,umeclidinium
clozapine,aclidinium
atropine,quetiapine
nicardipine,doxepin
trihexyphenidyl,fesoterodine
ziprasidone,scopolamine
loxapine,homatropine
clozapine,homatropine
loxapine,darifenacin
clozapine,darifenacin
maprotiline,solifenacin
imipramine,nicardipine
maprotiline,fesoterodine
aclidinium,homatropine
clozapine,doxepin
clozapine,trihexyphenidyl
atropine,desipramine
nicardipine,promethazine
trihexyphenidyl,tolterodine
clozapine,scopolamine
darifenacin,nicardipine
maprotiline,tolterodine
doxepin,solifenacin
doxepin,fesoterodine
desipramine,solifenacin
desipramine,umeclidinium
desipramine,aclidinium
imipramine,solifenacin
imipramine,umeclidinium
quetiapine,aclidinium
desipramine,homatropine
atropine,nicardipine
nicardipine,quetiapine
atropine,aripiprazole
tolterodine,doxepin
darifenacin,solifenacin
darifenacin,fesoterodine
imipramine,homatropine
ziprasidone,desipramine
imipramine,darifenacin
tiotropium,fesoterodine
scopolamine,solifenacin
nicardipine,desipramine
scopolamine,umeclidinium
scopolamine,aclidinium
trihexyphenidyl,imipramine
loxapine,maprotiline
tolterodine,promethazine
clozapine,maprotiline
darifenacin,tolterodine
promethazine,solifenacin
promethazine,fesoterodine
scopolamine,homatropine
atropine,fesoterodine
loxapine,atropine
loxapine,aclidinium
trihexyphenidyl,solifenacin
trihexyphenidyl,umeclidinium
aripiprazole,fesoterodine
trihexyphenidyl,aclidinium
maprotiline,umeclidinium
loxapine,doxepin
atropine,tolterodine
ziprasidone,promethazine
ziprasidone,aripiprazole
fesoterodine,umeclidinium
maprotiline,aclidinium
trihexyphenidyl,homatropine
loxapine,scopolamine
trihexyphenidyl,darifenacin
nicardipine,aripiprazole
tolterodine,quetiapine
fesoterodine,aclidinium
ziprasidone,tiotropium
trihexyphenidyl,loxapine
maprotiline,homatropine
nicardipine,tiotropium
fesoterodine,homatropine
trihexyphenidyl,scopolamine
loxapine,promethazine
maprotiline,doxepin
clozapine,promethazine
clozapine,aripiprazole
doxepin,umeclidinium
tolterodine,desipramine
doxepin,aclidinium
clozapine,tiotropium
imipramine,maprotiline
ziprasidone,quetiapine
nicardipine,fesoterodine
doxepin,homatropine
imipramine,atropine
imipramine,aclidinium
solifenacin,fesoterodine
darifenacin,maprotiline
tiotropium,solifenacin
loxapine,quetiapine
darifenacin,umeclidinium
clozapine,quetiapine
nicardipine,tolterodine
scopolamine,maprotiline
quetiapine,homatropine
tiotropium,umeclidinium
imipramine,doxepin
darifenacin,atropine
darifenacin,aclidinium
tiotropium,aclidinium
imipramine,scopolamine
tolterodine,aripiprazole
darifenacin,homatropine
loxapine,desipramine
tiotropium,homatropine
clozapine,desipramine
atropine,solifenacin
desipramine,tiotropium
darifenacin,doxepin
atropine,promethazine
tolterodine,tiotropium
promethazine,umeclidinium
atropine,umeclidinium
imipramine,promethazine
quetiapine,aripiprazole
trihexyphenidyl,maprotiline
scopolamine,doxepin
promethazine,aclidinium
darifenacin,scopolamine
quetiapine,tiotropium
atropine,aclidinium
aripiprazole,solifenacin
ziprasidone,nicardipine
trihexyphenidyl,atropine
promethazine,homatropine
maprotiline,desipramine
aripiprazole,umeclidinium
atropine,homatropine
aripiprazole,aclidinium
tolterodine,fesoterodine
promethazine,doxepin
desipramine,quetiapine
scopolamine,promethazine
quetiapine,fesoterodine
aripiprazole,homatropine
trihexyphenidyl,doxepin
loxapine,nicardipine
atropine,scopolamine
clozapine,nicardipine
scopolamine,tiotropium
doxepin,desipramine
loxapine,aripiprazole
loxapine,tiotropium
ziprasidone,solifenacin
ziprasidone,fesoterodine
trihexyphenidyl,promethazine
nicardipine,solifenacin
imipramine,desipramine
nicardipine,umeclidinium
scopolamine,quetiapine
maprotiline,promethazine
trihexyphenidyl,tiotropium
maprotiline,aripiprazole
nicardipine,aclidinium
solifenacin,umeclidinium
loxapine,fesoterodine
clozapine,solifenacin
ziprasidone,tolterodine
clozapine,fesoterodine
maprotiline,tiotropium
darifenacin,desipramine
nicardipine,homatropine
ziprasidone,loxapine
scopolamine,desipramine
solifenacin,homatropine
doxepin,aripiprazole
trihexyphenidyl,quetiapine
nicardipine,scopolamine
desipramine,aripiprazole
loxapine,tolterodine
clozapine,tolterodine
doxepin,tiotropium
atropine,maprotiline
clozapine,loxapine
maprotiline,quetiapine
promethazine,desipramine
imipramine,aripiprazole
trihexyphenidyl,desipramine
imipramine,tiotropium
desipramine,fesoterodine
doxepin,quetiapine
tolterodine,solifenacin
darifenacin,promethazine
darifenacin,aripiprazole
atropine,doxepin
tolterodine,umeclidinium
quetiapine,solifenacin
scopolamine,aripiprazole
darifenacin,tiotropium
tolterodine,aclidinium
quetiapine,umeclidinium
imipramine,fesoterodine
ziprasidone,imipramine
imipramine,quetiapine
tolterodine,homatropine
promethazine,aripiprazole
trihexyphenidyl,nicardipine
imipramine,desipramine
nicardipine,maprotiline
maprotiline,promethazine
nicardipine,desipramine
scopolamine,maprotiline
imipramine,doxepin
scopolamine,desipramine
imipramine,scopolamine
nicardipine,doxepin
nicardipine,scopolamine
imipramine,promethazine
promethazine,desipramine
scopolamine,doxepin
imipramine,nicardipine
nicardipine,promethazine
maprotiline,desipramine
promethazine,doxepin
scopolamine,promethazine
maprotiline,doxepin
doxepin,desipramine
imipramine,maprotiline
nortriptyline,trimipramine
amoxapine,ketamine
meperidine,nortriptyline
amitriptyline,amoxapine
meperidine,ketamine
amitriptyline,ketamine
meperidine,amoxapine
nortriptyline,ketamine
amoxapine,trimipramine
nortriptyline,amoxapine
trimipramine,ketamine
amitriptyline,meperidine
meperidine,trimipramine
amitriptyline,trimipramine
amitriptyline,nortriptyline
amitriptyline,amoxapine
amitriptyline,ketamine
nortriptyline,ketamine
nortriptyline,amoxapine
amoxapine,ketamine
meperidine,nortriptyline
paroxetine,ketamine
meperidine,paroxetine
meperidine,trimipramine
amitriptyline,nortriptyline
amitriptyline,paroxetine
nortriptyline,paroxetine
amitriptyline,meperidine
amoxapine,paroxetine
amitriptyline,trimipramine
nortriptyline,trimipramine
meperidine,ketamine
meperidine,amoxapine
amoxapine,trimipramine
trimipramine,ketamine
paroxetine,trimipramine
amitriptyline,amoxapine
amitriptyline,ketamine
nortriptyline,ketamine
nortriptyline,amoxapine
amoxapine,ketamine
meperidine,nortriptyline
paroxetine,ketamine
meperidine,paroxetine
meperidine,trimipramine
amitriptyline,nortriptyline
amitriptyline,paroxetine
nortriptyline,paroxetine
amitriptyline,meperidine
amoxapine,paroxetine
amitriptyline,trimipramine
nortriptyline,trimipramine
meperidine,ketamine
meperidine,amoxapine
amoxapine,trimipramine
trimipramine,ketamine
paroxetine,trimipramine
fluoxetine,pancuronium
procaine,rocuronium
fluoxetine,vecuronium
fluoxetine,procaine
fluoxetine,mivacurium
cisatracurium,rocuronium
mivacurium,pancuronium
mivacurium,vecuronium
pancuronium,vecuronium
procaine,pancuronium
fluoxetine,rocuronium
procaine,vecuronium
procaine,mivacurium
cisatracurium,pancuronium
fluoxetine,cisatracurium
cisatracurium,vecuronium
rocuronium,pancuronium
cisatracurium,procaine
rocuronium,vecuronium
cisatracurium,mivacurium
rocuronium,mivacurium
nicotine,isoflurane
methadone,isoflurane
nicotine,estradiol
estradiol,varenicline
methadone,estradiol
amantadine,varenicline
nicotine,methadone
nicotine,amantadine
isoflurane,estradiol
methadone,amantadine
estradiol,amantadine
nicotine,varenicline
methadone,varenicline
isoflurane,amantadine
isoflurane,varenicline
pentobarbital,methadone
methadone,phenobarbital
isoflurane,amobarbital
pentobarbital,phenobarbital
atropine,phenobarbital
amantadine,phenobarbital
scopolamine,amantadine
secobarbital,phenobarbital
methadone,atropine
methadone,amantadine
scopolamine,isoflurane
pentobarbital,atropine
pentobarbital,amantadine
atropine,amantadine
scopolamine,amobarbital
methadone,isoflurane
secobarbital,atropine
secobarbital,amantadine
isoflurane,phenobarbital
pentobarbital,isoflurane
methadone,amobarbital
methadone,scopolamine
atropine,isoflurane
phenobarbital,amobarbital
secobarbital,isoflurane
amantadine,amobarbital
pentobarbital,scopolamine
pentobarbital,amobarbital
methadone,secobarbital
atropine,scopolamine
atropine,amobarbital
secobarbital,scopolamine
secobarbital,amobarbital
pentobarbital,secobarbital
scopolamine,phenobarbital
isoflurane,amantadine
carbamazepine,scopolamine
nicotine,isoflurane
carbamazepine,physostigmine
nicotine,scopolamine
scopolamine,estradiol
scopolamine,amantadine
nicotine,physostigmine
isoflurane,physostigmine
scopolamine,isoflurane
estradiol,amantadine
nicotine,carbamazepine
scopolamine,physostigmine
carbamazepine,estradiol
carbamazepine,amantadine
estradiol,physostigmine
nicotine,estradiol
amantadine,physostigmine
isoflurane,estradiol
nicotine,amantadine
carbamazepine,isoflurane
isoflurane,amantadine
pentobarbital,methadone
pentobarbital,amantadine
amantadine,amobarbital
pentobarbital,amobarbital
secobarbital,phenobarbital
methadone,secobarbital
secobarbital,amobarbital
methadone,phenobarbital
secobarbital,amantadine
pentobarbital,secobarbital
methadone,amobarbital
methadone,amantadine
pentobarbital,phenobarbital
phenobarbital,amobarbital
amantadine,phenobarbital
erlotinib,bezafibrate
erlotinib,fenofibrate
fenofibrate,bezafibrate
dexamethasone,bezafibrate
tamoxifen,bezafibrate
tamoxifen,fenofibrate
estradiol,dexamethasone
erlotinib,nifedipine
fenofibrate,nifedipine
nifedipine,bezafibrate
tamoxifen,nifedipine
erlotinib,dexamethasone
fenofibrate,dexamethasone
tamoxifen,dexamethasone
erlotinib,estradiol
estradiol,bezafibrate
estradiol,fenofibrate
tamoxifen,estradiol
erlotinib,tamoxifen
nifedipine,dexamethasone
estradiol,nifedipine
phenytoin,tamoxifen
ritonavir,fenofibrate
ketoconazole,fenofibrate
carbamazepine,fenofibrate
tamoxifen,fenofibrate
estradiol,ketoconazole
phenytoin,fenofibrate
estradiol,paclitaxel
ketoconazole,nifedipine
ritonavir,nifedipine
carbamazepine,nifedipine
fenofibrate,nifedipine
ritonavir,carbamazepine
tamoxifen,nifedipine
carbamazepine,ketoconazole
ritonavir,ketoconazole
phenytoin,nifedipine
phenytoin,ritonavir
ketoconazole,paclitaxel
tamoxifen,ketoconazole
phenytoin,carbamazepine
ritonavir,paclitaxel
carbamazepine,paclitaxel
fenofibrate,paclitaxel
phenytoin,ketoconazole
tamoxifen,paclitaxel
carbamazepine,estradiol
ritonavir,estradiol
phenytoin,paclitaxel
estradiol,fenofibrate
tamoxifen,estradiol
ritonavir,tamoxifen
carbamazepine,tamoxifen
phenytoin,estradiol
nifedipine,paclitaxel
estradiol,nifedipine
troglitazone,amiodarone
troglitazone,rosiglitazone
fenofibrate,bezafibrate
fenofibrate,amiodarone
troglitazone,indomethacin
rosiglitazone,bezafibrate
rosiglitazone,amiodarone
amiodarone,bezafibrate
indomethacin,bezafibrate
indomethacin,fenofibrate
indomethacin,amiodarone
rosiglitazone,fenofibrate
indomethacin,rosiglitazone
troglitazone,bezafibrate
troglitazone,fenofibrate
troglitazone,amiodarone
fenoprofen,fenofibrate
troglitazone,ibuprofen
fenoprofen,amiodarone
fenofibrate,amiodarone
fenoprofen,ibuprofen
fenofibrate,ibuprofen
indomethacin,fenofibrate
indomethacin,amiodarone
indomethacin,ibuprofen
troglitazone,fenoprofen
rosiglitazone,amiodarone
indomethacin,fenoprofen
rosiglitazone,fenofibrate
rosiglitazone,ibuprofen
ibuprofen,amiodarone
troglitazone,rosiglitazone
rosiglitazone,fenoprofen
indomethacin,rosiglitazone
troglitazone,indomethacin
troglitazone,fenofibrate
troglitazone,amiodarone
repaglinide,bezafibrate
repaglinide,amiodarone
troglitazone,sulfasalazine
indomethacin,sulfasalazine
rosiglitazone,balsalazide
amiodarone,pioglitazone
rosiglitazone,pioglitazone
indomethacin,bezafibrate
indomethacin,amiodarone
sulfasalazine,repaglinide
troglitazone,repaglinide
rosiglitazone,sulfasalazine
rosiglitazone,bezafibrate
rosiglitazone,amiodarone
indomethacin,repaglinide
amiodarone,bezafibrate
balsalazide,pioglitazone
troglitazone,rosiglitazone
rosiglitazone,repaglinide
sulfasalazine,balsalazide
indomethacin,rosiglitazone
sulfasalazine,pioglitazone
balsalazide,bezafibrate
balsalazide,amiodarone
pioglitazone,bezafibrate
repaglinide,balsalazide
troglitazone,balsalazide
repaglinide,pioglitazone
troglitazone,pioglitazone
troglitazone,indomethacin
indomethacin,balsalazide
indomethacin,pioglitazone
sulfasalazine,bezafibrate
sulfasalazine,amiodarone
troglitazone,bezafibrate
troglitazone,amiodarone
fenoprofen,sulfasalazine
troglitazone,ibuprofen
fenoprofen,amiodarone
repaglinide,amiodarone
fenoprofen,ibuprofen
indomethacin,sulfasalazine
rosiglitazone,balsalazide
repaglinide,ibuprofen
amiodarone,pioglitazone
rosiglitazone,pioglitazone
indomethacin,amiodarone
indomethacin,ibuprofen
sulfasalazine,repaglinide
ibuprofen,pioglitazone
troglitazone,repaglinide
fenoprofen,repaglinide
troglitazone,fenoprofen
rosiglitazone,sulfasalazine
rosiglitazone,amiodarone
indomethacin,repaglinide
indomethacin,fenoprofen
rosiglitazone,ibuprofen
balsalazide,pioglitazone
ibuprofen,amiodarone
troglitazone,rosiglitazone
rosiglitazone,repaglinide
rosiglitazone,fenoprofen
sulfasalazine,balsalazide
indomethacin,rosiglitazone
sulfasalazine,pioglitazone
balsalazide,amiodarone
balsalazide,ibuprofen
repaglinide,balsalazide
troglitazone,balsalazide
fenoprofen,pioglitazone
fenoprofen,balsalazide
repaglinide,pioglitazone
troglitazone,pioglitazone
troglitazone,indomethacin
indomethacin,balsalazide
indomethacin,pioglitazone
sulfasalazine,amiodarone
sulfasalazine,ibuprofen
troglitazone,sulfasalazine
verapamil,ketoconazole
